户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途
2室1厅,中楼层/共5层,57.2平米,平层/简装,550.0,学院南路丙10号院,海淀,南北,无,2021年11月07日 ,普通住宅 
2室2厅,低楼层/共6层,99.93平米,平层/简装,468.0,美利新世界,大兴,南北,无,2021年11月07日 ,普通住宅 
3室2厅,低楼层/共15层,166.16平米,平层/简装,1050.0,北京华侨城1号院,朝阳,南北,有,2021年11月07日 ,普通住宅 
3室1厅,中楼层/共6层,80.28平米,平层/精装,658.0,团结湖北四条,朝阳,南北,无,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共6层,57.59平米,平层/精装,450.0,永泰东里,海淀,南北,无,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共5层,56.6平米,平层/简装,730.0,小泥湾,海淀,南北,无,2021年11月07日 ,普通住宅 
2室2厅,高楼层/共36层,92.55平米,平层/精装,520.0,京贸国际城,通州,南,有,2021年11月07日 ,普通住宅 
2室1厅,顶层/共7层,59.07平米,平层/精装,329.0,道家园,朝阳,南北,无,2021年11月07日 ,普通住宅 
3室1厅,高楼层/共6层,113.3平米,平层/精装,508.0,双惠小区,朝阳,南北,无,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共6层,82.03平米,平层/精装,718.0,冬晴园,海淀,南北,无,2021年11月07日 ,普通住宅 
1室1厅,低楼层/共28层,49.77平米,平层/精装,228.0,金隅丽景园,朝阳,东,有,2021年11月07日 ,普通住宅 
3室1厅,低楼层/共9层,87.95平米,平层/精装,565.0,K2清水湾,通州,南北,有,2021年11月07日 ,普通住宅 
3室2厅,中楼层/共11层,126.82平米,平层/精装,1320.0,上林溪,海淀,南北,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共10层,52.4平米,平层/精装,400.0,团结湖北头条,朝阳,南,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共6层,66.05平米,暂无数据/精装,325.0,五芳园,石景山,南北,无,2021年11月07日 ,普通住宅 
1室1厅,低楼层/共6层,39.61平米,平层/简装,595.0,马相西巷,西城,东,无,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共29层,89.47平米,暂无数据/简装,478.0,红狮家园,丰台,东,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共11层,85.95平米,平层/精装,746.0,润泽悦溪,朝阳,东西,有,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共22层,85.51平米,平层/精装,580.0,南珠苑,丰台,东南,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共23层,100.14平米,平层/简装,495.0,民岳家园,丰台,东南北,有,2021年11月07日 ,普通住宅 
3室2厅,低楼层/共20层,123.26平米,平层/其他,495.0,首开熙悦睿府书香,房山,南北,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共9层,80.72平米,平层/精装,420.0,冠芳园,昌平,南北,有,2021年11月07日 ,普通住宅 
1室1厅,中楼层/共13层,65.69平米,平层/精装,510.0,青年汇佳园,朝阳,东北,有,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共22层,101.96平米,平层/精装,640.0,三环新城8号院,丰台,南北,有,2021年11月07日 ,普通住宅 
3室1厅,顶层/共6层,62.83平米,平层/精装,570.0,西三环北路89号院,海淀,南北,无,2021年11月07日 ,普通住宅 
1室1厅,低楼层/共14层,60.81平米,平层/简装,195.0,世茂维拉,房山,西,有,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共16层,61.4平米,平层/简装,570.0,明光北里,海淀,东南,有,2021年11月07日 ,普通住宅 
3室1厅,顶层/共14层,79.43平米,平层/精装,670.0,南湖东园二区,朝阳,东西,有,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共16层,88.69平米,暂无数据/简装,305.0,永旭嘉园,大兴,南北,有,2021年11月04日 ,普通住宅 
2室1厅,底层/共12层,50.7平米,平层/精装,730.0,复兴门外大街,西城,南,有,2021年11月07日 ,普通住宅 
1室1厅,中楼层/共17层,48.64平米,平层/精装,399.0,财智公馆,海淀,东,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共15层,86.51平米,平层/精装,650.0,上海建筑,丰台,南北,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共6层,88.84平米,平层/精装,245.0,北潞冠家园,房山,北南,无,2021年11月07日 ,普通住宅 
1室1厅,中楼层/共17层,75.51平米,平层/简装,350.0,天通苑东二区,昌平,东南,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共6层,54.6平米,平层/简装,530.0,长青园,东城,南北,无,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共12层,101.48平米,暂无数据/简装,370.0,西宏苑,丰台,南北,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共12层,104.8平米,平层/精装,1050.0,国风北京一期,朝阳,南,有,2021年11月07日 ,普通住宅 
1室1厅,中楼层/共30层,68.99平米,暂无数据/简装,385.0,京贸国际城,通州,东南,有,2021年11月07日 ,普通住宅 
1室1厅,高楼层/共15层,49.55平米,平层/简装,198.0,南庭新苑北区,丰台,西,有,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共28层,102.75平米,平层/精装,640.0,望京明苑,朝阳,东南,有,2021年11月07日 ,普通住宅 
3室1厅,中楼层/共22层,107.07平米,平层/精装,545.0,朝阳新城四区,朝阳,南北,有,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共24层,83.84平米,平层/简装,348.0,绿岛苑西区,朝阳,西南,有,2021年11月07日 ,普通住宅 
3室1厅,高楼层/共27层,112.6平米,平层/精装,846.0,万年花城二期,丰台,东南,有,2021年11月07日 ,普通住宅 
1室1厅,顶层/共16层,46.83平米,平层/其他,540.0,安外大街,东城,东,有,2021年11月07日 ,普通住宅 
3室1厅,中楼层/共18层,84.77平米,暂无数据/简装,480.0,华威西里,朝阳,东南,有,2021年11月07日 ,普通住宅 
2室1厅,顶层/共6层,63.82平米,平层/简装,559.0,志强北园,海淀,南北,无,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共6层,71.19平米,平层/简装,588.0,惠新南里1号院,朝阳,南北,无,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共29层,71.84平米,暂无数据/简装,310.0,首开畅心园,朝阳,东北,有,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共15层,80.7平米,平层/简装,212.0,蓝桥驿苑,大兴,南北,有,2021年11月07日 ,普通住宅 
2室1厅,低楼层/共18层,90.56平米,平层/精装,439.0,合生滨江帝景二期,通州,南,有,2021年11月07日 ,普通住宅 
2室2厅,高楼层/共24层,74.07平米,平层/简装,499.0,兴隆家园,朝阳,东南,有,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共14层,83.43平米,平层/简装,596.0,中和家园,朝阳,东西,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共28层,93.4平米,平层/简装,711.0,华腾园,朝阳,东南北,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共6层,54.65平米,平层/简装,486.0,琉璃井东街,东城,南北,无,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共21层,71平米,平层/简装,560.0,光熙门北里,朝阳,西南,有,2021年11月07日 ,普通住宅 
2室1厅,高楼层/共6层,62.75平米,平层/简装,309.0,三嘉信苑,海淀,南北,无,2021年11月06日 ,普通住宅 
1室1厅,中楼层/共14层,41.84平米,平层/精装,172.5,韩建青春誌,房山,南,有,2021年11月06日 ,普通住宅 
3室1厅,低楼层/共6层,68.96平米,平层/简装,725.0,报国寺东夹道1号东院,西城,南北,无,2021年11月06日 ,普通住宅 
1室1厅,高楼层/共6层,38.7平米,平层/精装,119.0,南厂住宅中区,昌平,南,无,2021年11月06日 ,普通住宅 
2室2厅,高楼层/共9层,98.64平米,平层/精装,580.0,万象新天四区,朝阳,南北,有,2021年11月06日 ,普通住宅 
2室2厅,中楼层/共18层,89.18平米,平层/精装,560.0,富力又一城C区,朝阳,南,有,2021年11月06日 ,普通住宅 
2室1厅,底层/共6层,58.4平米,平层/精装,769.0,展览路甲22号院,西城,南北,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共16层,59.57平米,平层/简装,540.0,安贞西里,朝阳,南,有,2021年11月06日 ,普通住宅 
3室1厅,高楼层/共20层,137.3平米,平层/精装,1290.0,禧福汇,朝阳,南北,有,2021年11月06日 ,普通住宅 
2室2厅,低楼层/共23层,106.1平米,平层/精装,1300.0,金晖嘉园,海淀,东南南,有,2021年11月06日 ,普通住宅 
2室1厅,高楼层/共6层,75.52平米,平层/精装,398.0,高家园一区,朝阳,南北,无,2021年11月06日 ,普通住宅 
1室1厅,低楼层/共22层,49.84平米,平层/简装,200.0,长城国际,通州,东,有,2021年11月06日 ,普通住宅 
3室2厅,中楼层/共18层,108.69平米,平层/精装,455.0,金域缇香,房山,南北,有,2021年11月06日 ,普通住宅 
2室1厅,顶层/共6层,104.54平米,平层/精装,580.0,田村33号院,海淀,南,无,2021年11月06日 ,普通住宅 
3室1厅,顶层/共17层,132.54平米,平层/精装,1430.0,曙光花园,海淀,东南,有,2021年11月06日 ,普通住宅 
3室2厅,底层/共13层,111.78平米,平层/简装,339.0,佟馨家园A区,大兴,南北,有,2021年11月06日 ,普通住宅 
1室1厅,高楼层/共14层,43.44平米,平层/简装,335.0,安华里社区,朝阳,东,有,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共15层,90.7平米,平层/精装,358.0,大方居,通州,南,有,2021年11月06日 ,普通住宅 
1室1厅,中楼层/共6层,44.56平米,平层/精装,438.0,天宁寺西里,西城,东,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共5层,49.79平米,平层/简装,636.0,台基厂头条2号院,东城,南,无,2021年11月06日 ,普通住宅 
2室2厅,高楼层/共23层,86.49平米,平层/精装,468.0,富力又一城C区,朝阳,西北,有,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共6层,61.85平米,平层/毛坯,459.0,团结湖中路南三条,朝阳,南北,无,2021年11月06日 ,普通住宅 
1室1厅,中楼层/共6层,46.76平米,平层/精装,423.0,高原街4号院,朝阳,南,无,2021年11月06日 ,普通住宅 
2室1厅,低楼层/共19层,101.31平米,暂无数据/精装,1186.0,新起点嘉园,海淀,西北,有,2021年11月06日 ,普通住宅 
2室1厅,顶层/共21层,89.98平米,平层/精装,578.0,首开智慧社,昌平,南北,有,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共20层,91.16平米,平层/简装,740.0,富力桃园C区,海淀,南,有,2021年11月06日 ,普通住宅 
2室1厅,底层/共6层,56.4平米,暂无数据/精装,285.0,益丰园,丰台,南北,无,2021年11月06日 ,普通住宅 
3室1厅,中楼层/共6层,69.21平米,平层/精装,313.0,金顶街九中教工楼,石景山,南北,无,2021年11月06日 ,普通住宅 
2室2厅,中楼层/共6层,105.41平米,暂无数据/简装,173.0,世界名园南区,房山,南北,有,2021年11月06日 ,普通住宅 
2室2厅,低楼层/共18层,96.3平米,平层/精装,480.0,苹果园小区四区,石景山,西,有,2021年11月06日 ,普通住宅 
2室1厅,高楼层/共6层,65.77平米,平层/简装,270.0,北苑135号院,通州,南北,无,2021年11月06日 ,普通住宅 
3室1厅,中楼层/共6层,74.24平米,平层/精装,395.0,青塔秀园,丰台,南北,无,2021年11月06日 ,普通住宅 
3室1厅,中楼层/共14层,79.77平米,平层/精装,420.0,古城南里,石景山,南北,有,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共24层,73.67平米,平层/精装,390.0,京通苑,朝阳,西南,有,2021年11月06日 ,普通住宅 
2室1厅,顶层/共6层,60.2平米,平层/精装,870.0,三里河三区,西城,东南西,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共6层,78.9平米,平层/精装,690.0,恩济庄82号院,海淀,南北,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共5层,74.05平米,暂无数据/简装,485.0,富卓苑,丰台,西南,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共11层,81.39平米,平层/精装,486.0,领秀慧谷B区,昌平,南北,有,2021年11月06日 ,普通住宅 
2室1厅,底层/共6层,54.15平米,平层/精装,625.0,南纬路,西城,南北,无,2021年11月06日 ,普通住宅 
2室2厅,高楼层/共6层,89.35平米,平层/简装,375.0,望都新地,昌平,南北,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共22层,90.4平米,平层/简装,612.0,彩虹城一区,丰台,南北,有,2021年11月06日 ,普通住宅 
2室1厅,高楼层/共6层,80.94平米,平层/精装,405.0,双惠小区,朝阳,南北,无,2021年11月06日 ,普通住宅 
3室1厅,高楼层/共11层,118.88平米,平层/精装,778.0,世纪龙祥嘉园,朝阳,东南北,有,2021年11月06日 ,普通住宅 
3室1厅,低楼层/共28层,143.15平米,平层/简装,1150.0,莲花池东路甲5号院,西城,东北,有,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共22层,62.39平米,平层/简装,400.0,慈云寺,朝阳,南,有,2021年11月06日 ,普通住宅 
1室0厅,低楼层/共7层,48.6平米,平层/精装,155.0,天恒乐活城,房山,南,有,2021年11月06日 ,普通住宅 
2室1厅,高楼层/共6层,76.79平米,平层/简装,439.0,梅园小区,亦庄开发区,东西,无,2021年11月06日 ,普通住宅 
3室1厅,中楼层/共24层,94.54平米,平层/简装,485.0,农光里,朝阳,西南北,有,2021年11月06日 ,普通住宅 
2室1厅,低楼层/共8层,92.11平米,平层/简装,340.0,首座御园一期,大兴,南北,有,2021年11月06日 ,普通住宅 
1室1厅,高楼层/共10层,57.24平米,平层/精装,210.0,珠江拉维小镇,通州,西,有,2021年11月06日 ,普通住宅 
3室2厅,顶层/共12层,132.47平米,平层/精装,670.0,顺驰领海,大兴,南北,有,2021年11月06日 ,普通住宅 
3室1厅,中楼层/共20层,164.4平米,平层/精装,1996.0,富力城D区,朝阳,南北,有,2021年11月06日 ,普通住宅 
3室1厅,底层/共6层,70.88平米,平层/简装,375.0,甘露园南里,朝阳,东西,无,2021年11月06日 ,普通住宅 
2室1厅,低楼层/共16层,92.86平米,平层/简装,928.6,稻香园,海淀,西南,有,2021年11月06日 ,普通住宅 
2室1厅,高楼层/共31层,70.38平米,平层/精装,245.0,金隅滨和园1号院,石景山,南北,有,2021年11月06日 ,普通住宅 
2室1厅,低楼层/共16层,77.7平米,平层/简装,248.0,石园北区,顺义,北南,有,2021年11月06日 ,普通住宅 
3室1厅,中楼层/共30层,103.7平米,平层/精装,650.0,晨光家园A区,朝阳,东南北,有,2021年11月06日 ,普通住宅 
3室1厅,低楼层/共6层,81.6平米,平层/简装,820.0,燕北园,海淀,南北,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共20层,81.92平米,平层/精装,558.0,北京北,昌平,东南,有,2021年11月06日 ,普通住宅 
2室1厅,高楼层/共6层,64.12平米,平层/简装,369.0,八里庄北里小区,朝阳,南北,无,2021年11月06日 ,普通住宅 
3室1厅,高楼层/共6层,83.97平米,平层/简装,518.0,温泉路45号院,海淀,南北,无,2021年11月06日 ,普通住宅 
1室1厅,中楼层/共22层,66.05平米,平层/精装,590.0,夏都盈座,朝阳,南,有,2021年11月06日 ,普通住宅 
2室1厅,低楼层/共21层,84.71平米,暂无数据/精装,362.0,首开熙悦山澜庭,房山,南,有,2021年11月06日 ,普通住宅 
3室1厅,高楼层/共6层,142.09平米,平层/简装,495.0,龙跃苑三区,昌平,南北,无,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共6层,50.6平米,平层/精装,295.0,西罗园南里,丰台,南,无,2021年11月06日 ,普通住宅 
2室2厅,高楼层/共12层,86.94平米,暂无数据/精装,420.0,新华联家园北区,通州,西南,有,2021年11月06日 ,普通住宅 
2室1厅,中楼层/共6层,54.43平米,平层/简装,379.0,晨光小区,丰台,南北,无,2021年11月05日 ,普通住宅 
3室1厅,中楼层/共14层,73.75平米,平层/精装,695.0,和平街十二区,朝阳,南北,有,2021年11月05日 ,普通住宅 
2室1厅,高楼层/共34层,72.72平米,平层/简装,379.0,广安﹒康馨家园,丰台,南,有,2021年11月05日 ,普通住宅 
2室1厅,顶层/共6层,70.75平米,平层/精装,489.0,东土城路13号院,朝阳,南北,无,2021年11月05日 ,普通住宅 
3室1厅,高楼层/共6层,119.88平米,平层/简装,550.0,龙跃苑四区,昌平,南北,无,2021年11月05日 ,普通住宅 
3室1厅,顶层/共3层,86.58平米,平层/精装,558.0,机械学院家属楼,朝阳,南西北,无,2021年11月05日 ,普通住宅 
2室1厅,中楼层/共16层,60.96平米,暂无数据/精装,339.0,南庭新苑北区,丰台,西南,有,2021年11月05日 ,普通住宅 
3室1厅,中楼层/共11层,124.42平米,平层/精装,585.0,丽景长安,门头沟,南北,有,2021年11月05日 ,普通住宅 
2室1厅,中楼层/共15层,85.43平米,平层/简装,729.0,和泓四季,海淀,西南,有,2021年11月05日 ,普通住宅 
2室1厅,中楼层/共28层,89.76平米,平层/精装,939.0,首城国际B区,朝阳,南,有,2021年11月05日 ,普通住宅 
2室1厅,低楼层/共16层,89.31平米,平层/精装,448.0,郁花园三里,大兴,南北,有,2021年11月05日 ,普通住宅 
2室1厅,高楼层/共21层,69.67平米,平层/精装,311.0,金融街融汇,大兴,东南,有,2021年11月05日 ,普通住宅 
2室2厅,中楼层/共4层,92.89平米,暂无数据/简装,520.0,门头馨村北二区,海淀,南北,无,2021年11月05日 ,普通住宅 
3室1厅,中楼层/共6层,57.7平米,平层/精装,598.0,展春园,海淀,南北,无,2021年11月05日 ,普通住宅 
2室1厅,低楼层/共6层,86.23平米,平层/简装,249.0,中门寺街67号院,门头沟,南北,无,2021年11月05日 ,普通住宅 
2室2厅,中楼层/共4层,92.74平米,平层/精装,555.0,门头馨村北二区,海淀,南北,无,2021年11月05日 ,普通住宅 
3室2厅,中楼层/共13层,147.95平米,暂无数据/简装,626.0,天通西苑一区,昌平,北南,有,2021年11月05日 ,普通住宅 
3室1厅,底层/共15层,100平米,平层/精装,235.0,中冶蓝城西区,房山,南北,有,2021年11月05日 ,普通住宅 
2室1厅,低楼层/共6层,76.17平米,平层/简装,158.0,山水汇豪苑B区,房山,南北,无,2021年11月05日 ,普通住宅 
